DATAFLOW,LAST UPDATE,freq,unit,lev_know,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,IT,2016,28.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LT,2007,28.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LT,2011,31.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LT,2016,28.9,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LU,2011,22.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LU,2016,24.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LV,2007,23.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LV,2011,31.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,LV,2016,34.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,MK,2016,33.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,MT,2011,24.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,MT,2016,25.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,NL,2011,46.1,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,NL,2016,43.0,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,NO,2007,41.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,NO,2011,38.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,NO,2016,37.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,PL,2007,21.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,PL,2011,35.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,PL,2016,33.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,PT,2007,35.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,PT,2011,36.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,PT,2016,32.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,RO,2007,23.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,RO,2016,33.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,RS,2011,35.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,RS,2016,42.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SE,2007,46.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SE,2011,36.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SE,2016,30.8,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SI,2007,43.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SI,2011,42.1,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SI,2016,41.6,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SK,2007,29.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SK,2011,35.9,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,SK,2016,40.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,TR,2007,11.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,TR,2011,18.0,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,TR,2016,17.7,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,UK,2007,16.1,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,GOOD,TOTAL,UK,2016,22.7,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,AT,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,AT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,AT,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,BE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,BE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,BE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,BG,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,BG,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,CH,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,CZ,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,DE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,DE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,DE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,DK,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EA19,2007,0.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EA19,2011,0.3,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EA19,2016,0.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EL,2007,2.9,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,ES,2007,1.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,ES,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EU27_2020,2007,0.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EU27_2020,2011,0.2,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EU27_2020,2016,0.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EU28,2007,0.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EU28,2011,0.2,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,EU28,2016,0.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,FI,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,FI,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,HR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,HU,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,LU,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,LU,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,LV,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,LV,2016,3.2,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,NL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,NO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,NO,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,NO,2016,2.8,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,PL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,PL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,PT,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,RO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,SE,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,TR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,TR,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC1-3,UK,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,AT,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,AT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,BE,2007,3.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,BE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,BE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,BG,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,CZ,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,DE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,DE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,DE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EA19,2007,0.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EA19,2011,0.4,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EA19,2016,0.4,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EL,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,ES,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,ES,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EU27_2020,2007,0.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EU27_2020,2011,0.3,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EU27_2020,2016,0.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EU28,2007,0.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EU28,2011,0.3,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,EU28,2016,0.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,HR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,HU,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,LU,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,LU,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,LV,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,NL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,NO,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,NO,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,PL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,PL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,SE,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,SK,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC4_5,UK,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,AT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,BE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,BE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,BE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,BG,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,CH,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,CH,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,DE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,DE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,DE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EA19,2007,0.5,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EA19,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EA19,2016,0.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EL,2007,5.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,ES,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,ES,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,ES,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EU27_2020,2007,0.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EU27_2020,2011,0.5,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EU27_2020,2016,0.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EU28,2007,0.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EU28,2011,0.5,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,EU28,2016,0.2,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,FI,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,FI,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,HR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,IE,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,LU,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,LU,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,LV,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,LV,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,NL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,NO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,NO,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,PL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,PL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,RO,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,SE,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,SK,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC6-8,TR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,AT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,BE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,BE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,BE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,BG,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,DE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,DE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EA19,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EA19,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EA19,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EL,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,ES,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,ES,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EU27_2020,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EU27_2020,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EU27_2020,2016,1.1,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EU28,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EU28,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,EU28,2016,1.3,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,FI,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,FR,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,HR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,HU,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,LU,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,LV,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,NL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,NO,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,TR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,OC9,UK,2016,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,AT,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,AT,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,AT,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,BE,2007,2.8,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,BE,2011,2.1,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,BE,2016,0.9,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,BG,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,BG,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,CH,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,CH,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,CZ,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,DE,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,DE,2011,0.9,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,DE,2016,0.7,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,DK,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EA19,2007,0.5,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EA19,2011,0.4,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EA19,2016,0.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EE,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EE,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EL,2007,3.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EL,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EL,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,ES,2007,0.9,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,ES,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,ES,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EU27_2020,2007,0.4,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EU27_2020,2011,0.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EU27_2020,2016,0.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EU28,2007,0.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EU28,2011,0.3,b
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,EU28,2016,0.3,
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,FI,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,FI,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,FI,2016,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,FR,2011,,bu
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,HR,2007,,u
ESTAT:EDAT_AES_L55(1.0),02/12/20 23:00:00,A,PC,NRP,TOTAL,HU,2016,,u
