"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",445.234,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",436.602,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",456.597,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",435.279,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",452.458,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",423.525,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",438.347,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",420.376,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",430.767,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",404.61,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",424.543,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",453.654,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",380.797,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",404.156,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",439.671,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",473.547,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",446.563,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",449.873,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",466.119,,
"IT","Italy","9","total","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",452.06,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",921.294,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",921.108,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",901.47,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",926.349,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",936.249,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",911.396,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",904.223,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",898.734,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",903.916,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",938.709,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",805.199,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",766.725,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",828.977,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",836.991,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",788.104,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",826.586,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",849.855,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",778.085,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",810.761,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",855.913,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",861.584,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",832.16,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",856.408,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",871.094,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",839.757,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",87.654,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",92.801,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",86.799,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",80.883,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",90.135,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",92.487,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",97.848,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",101.117,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",83.279,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",87.705,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",83.97,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",82.907,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",79.735,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",88.036,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",85.201,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",88.604,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",105.663,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",74.468,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",87.896,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",92.756,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",99.297,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",106.552,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",102.352,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",106.034,,
"IT","Italy","2","females","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",107.715,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",292.402,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",294.436,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",275.733,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",283.078,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",316.362,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",293.8,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",283.285,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",303.784,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",280.217,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",307.912,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",257.004,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",255.306,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",264.79,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",271.089,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",236.833,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",252.227,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",287.916,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",226.793,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",247.438,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",266.674,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",268.002,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",299.256,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",292.402,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",285.319,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",274.687,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018","2018",1296.559,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q2","Q2-2018",1315.129,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q1","Q1-2018",1239.597,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q4","Q4-2018",1296.073,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2018-Q3","Q3-2018",1335.436,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",1338.588,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",1295.912,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",1361.194,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",1337.494,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",1359.752,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",1280.856,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",1233.99,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",1305.754,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",1300.027,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",1283.655,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",1307.906,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",1384.571,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",1214.951,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",1270.654,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",1347.772,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",1398.25,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",1366.794,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",1391.485,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",1404.161,,
"IT","Italy","1","males","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",1375.845,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018","2018",181.224,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q2","Q2-2018",195.066,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q1","Q1-2018",184.114,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q4","Q4-2018",167.73,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2018-Q3","Q3-2018",177.986,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",173.769,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",179.772,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",175.966,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",163.143,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",176.194,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",147.015,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",137.537,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",149.264,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",157.633,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",143.626,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",146.204,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",157.705,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",145.543,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",147.358,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",150.365,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",141.549,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",151.702,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",158.75,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",173.397,,
"IT","Italy","2","females","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",146.97,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018","2018",430.605,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q2","Q2-2018",432.261,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q1","Q1-2018",411.445,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q4","Q4-2018",435.477,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2018-Q3","Q3-2018",443.238,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",444.098,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",430.635,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",446.02,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",448.464,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",451.273,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",407.161,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",388.531,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",413.28,,
"IT","Italy","2","females","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",418.228,,
