"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","ATECO_2007","NACE 2007","POSIZPROF","Professional status","TIME","Select time","Value","Flag Codes","Flags"
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q1","Q1-2021",383.622,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q2","Q2-2021",390.257,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q3","Q3-2021",401.947,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q4","Q4-2021",446.841,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q1","Q1-2022",426.268,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q2","Q2-2022",425.958,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q3","Q3-2022",433.902,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q4","Q4-2022",446.128,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018","2018",141.192,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q2","Q2-2018",134.249,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q1","Q1-2018",128.095,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q4","Q4-2018",147.505,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q3","Q3-2018",154.921,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019","2019",150.046,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q1","Q1-2019",136.425,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q2","Q2-2019",150.01,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q4","Q4-2019",155.859,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q3","Q3-2019",157.888,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020","2020",144.16,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q2","Q2-2020",135.04,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q1","Q1-2020",153.084,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q3","Q3-2020",146.926,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q4","Q4-2020",141.588,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021","2021",139.477,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022","2022",153.428,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q1","Q1-2021",128.602,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q2","Q2-2021",137.788,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q3","Q3-2021",142.727,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q4","Q4-2021",148.791,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q1","Q1-2022",141.998,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q2","Q2-2022",161.364,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q3","Q3-2022",166.575,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q4","Q4-2022",143.775,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018","2018",59.038,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q2","Q2-2018",68.86,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q1","Q1-2018",58.233,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q4","Q4-2018",48.936,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q3","Q3-2018",60.125,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019","2019",52.105,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q1","Q1-2019",47.659,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q2","Q2-2019",59.173,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q4","Q4-2019",50.696,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2019-Q3","Q3-2019",50.894,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020","2020",49.671,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q2","Q2-2020",53.057,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q1","Q1-2020",42.483,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q3","Q3-2020",54.631,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2020-Q4","Q4-2020",48.514,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021","2021",51.566,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022","2022",55.097,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q1","Q1-2021",44.569,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q2","Q2-2021",44.562,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q3","Q3-2021",58.797,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2021-Q4","Q4-2021",58.337,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q1","Q1-2022",49.832,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q2","Q2-2022",54.374,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q3","Q3-2022",56.321,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2022-Q4","Q4-2022",59.861,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2018","2018",877.754,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2018-Q2","Q2-2018",889.415,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2018-Q1","Q1-2018",840.363,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2018-Q4","Q4-2018",881.264,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2018-Q3","Q3-2018",899.974,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2019","2019",888.334,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2019-Q1","Q1-2019",878.844,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2019-Q2","Q2-2019",903.531,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2019-Q4","Q4-2019",884.795,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2019-Q3","Q3-2019",886.169,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2020","2020",811.756,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2020-Q2","Q2-2020",784.473,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2020-Q1","Q1-2020",848.416,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2020-Q3","Q3-2020",824.183,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2020-Q4","Q4-2020",789.951,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2021","2021",852.457,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2022","2022",915.237,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2021-Q1","Q1-2021",768.432,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2021-Q2","Q2-2021",846.906,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2021-Q3","Q3-2021",892.069,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2021-Q4","Q4-2021",902.422,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2022-Q1","Q1-2022",884.631,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2022-Q2","Q2-2022",925.579,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2022-Q3","Q3-2022",933.556,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","9","total","2022-Q4","Q4-2022",917.182,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018","2018",67.849,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q2","Q2-2018",68.313,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q1","Q1-2018",59.425,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q4","Q4-2018",69.753,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q3","Q3-2018",73.905,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019","2019",72.586,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q1","Q1-2019",66.038,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q2","Q2-2019",71.06,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q4","Q4-2019",78.956,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q3","Q3-2019",74.29,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020","2020",61.037,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q2","Q2-2020",62.469,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q1","Q1-2020",61.627,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q3","Q3-2020",67.22,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q4","Q4-2020",52.832,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021","2021",63.325,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022","2022",62.371,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q1","Q1-2021",50.871,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q2","Q2-2021",58.184,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q3","Q3-2021",74.641,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q4","Q4-2021",69.605,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q1","Q1-2022",56.079,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q2","Q2-2022",54.525,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q3","Q3-2022",66.486,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q4","Q4-2022",72.397,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018","2018",40.242,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q2","Q2-2018",38.615,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q1","Q1-2018",45.603,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q4","Q4-2018",42.097,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2018-Q3","Q3-2018",34.655,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019","2019",42.585,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q1","Q1-2019",47.755,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q2","Q2-2019",44.877,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q4","Q4-2019",36.731,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2019-Q3","Q3-2019",40.977,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020","2020",35.657,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q2","Q2-2020",36.727,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q1","Q1-2020",38.067,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q3","Q3-2020",33.671,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2020-Q4","Q4-2020",34.166,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021","2021",36.958,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022","2022",52.137,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q1","Q1-2021",37.303,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q2","Q2-2021",39.484,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q3","Q3-2021",32.017,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2021-Q4","Q4-2021",39.027,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q1","Q1-2022",52.99,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q2","Q2-2022",58.973,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q3","Q3-2022",49.043,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0012","TOTAL SERVICES (g to u)","2","self-employed","2022-Q4","Q4-2022",47.543,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018","2018",571.069,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q2","Q2-2018",579.922,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q1","Q1-2018",558.874,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q4","Q4-2018",561.808,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q3","Q3-2018",583.67,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019","2019",592.826,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q1","Q1-2019",574.817,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q2","Q2-2019",605.378,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q4","Q4-2019",592.143,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q3","Q3-2019",598.966,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020","2020",560.939,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q2","Q2-2020",549.44,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q1","Q1-2020",567.6,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q3","Q3-2020",574.047,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q4","Q4-2020",552.669,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021","2021",567.62,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022","2022",610.986,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q1","Q1-2021",528.772,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q2","Q2-2021",544.455,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q3","Q3-2021",579.896,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q4","Q4-2021",617.355,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q1","Q1-2022",586.833,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q2","Q2-2022",608.706,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q3","Q3-2022",627.094,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q4","Q4-2022",621.312,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018","2018",42.303,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q2","Q2-2018",44.051,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q1","Q1-2018",41.845,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q4","Q4-2018",44.984,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q3","Q3-2018",38.333,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019","2019",46.257,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q1","Q1-2019",48.508,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q2","Q2-2019",44.7,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q4","Q4-2019",43.976,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q3","Q3-2019",47.844,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020","2020",47.069,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q2","Q2-2020",44.388,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q1","Q1-2020",44.085,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q3","Q3-2020",43.73,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q4","Q4-2020",56.075,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021","2021",49.749,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022","2022",54.636,,
