DATAFLOW,LAST UPDATE,freq,citizen,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ES,2015,52109,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ES,2016,62573,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ES,2017,78182,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ES,2018,83686,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ES,2019,84458,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ES,2020,52768,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ES,2021,72283,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2012,7944,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2013,8068,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2014,7860,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2015,7332,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2016,7631,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2017,8062,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2018,7960,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2019,8580,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2020,9638,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FI,2021,8321,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2012,115752,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2013,120644,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2014,126345,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2015,131260,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2016,137127,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2017,127873,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2018,131713,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2019,131352,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2020,82742,e
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,FR,2021,106632,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2012,4208,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2013,5085,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2014,4824,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2015,6483,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2016,7733,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2017,7911,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2018,8619,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2019,9882,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2020,8460,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HR,2021,10622,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2012,13362,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2013,17718,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2014,28577,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2015,32557,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2016,29815,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2017,31617,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2018,33625,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2019,33284,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2020,31685,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,HU,2021,31402,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2012,21273,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2013,22567,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2014,25621,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2015,27931,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2016,28014,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2017,26444,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2018,31272,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2019,24068,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2020,30623,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IE,2021,32806,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2012,2310,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2013,2802,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2014,1921,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2015,1779,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2016,2282,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2017,2461,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2018,2133,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2019,1842,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2020,2075,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IS,2021,1989,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2012,29467,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2013,28433,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2014,29271,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2015,30052,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2016,37894,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2017,42369,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2018,46824,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2019,68207,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2020,55760,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,IT,2021,74759,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2012,171,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2013,165,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2014,164,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2015,163,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2016,177,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2017,167,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2018,171,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2019,171,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2020,176,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LI,2021,167,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2012,17357,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2013,18975,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2014,19528,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2015,18383,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2016,14207,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2017,10155,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2018,16592,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2019,20412,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2020,20804,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LT,2021,23712,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2012,1039,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2013,1301,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2014,1308,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2015,1195,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2016,1331,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2017,1199,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2018,1291,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2019,1518,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2020,1520,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LU,2021,1577,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2012,9637,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2013,4774,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2014,5864,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2015,4974,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2016,4897,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2017,4780,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2018,4346,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2019,4578,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2020,4250,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,LV,2021,6210,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2012,556,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2013,576,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2014,540,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2015,447,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2016,476,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2017,622,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2018,549,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2019,494,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,ME,2020,259,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2012,396,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2013,490,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2014,265,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2015,259,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2016,283,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2017,304,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2018,369,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2019,336,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2020,205,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MK,2021,315,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2012,1756,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2013,1824,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2014,1832,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2015,1638,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2016,1376,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2017,1471,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2018,1579,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2019,1467,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2020,1106,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,MT,2021,2771,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2012,36377,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2013,36319,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2014,37448,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2015,39203,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2016,42522,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2017,44644,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2018,46632,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2019,48536,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2020,45517,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NL,2021,40207,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2012,6704,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2013,7006,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2014,6922,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2015,6855,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2016,6694,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2017,6755,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2018,6463,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2019,6393,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2020,6340,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,NO,2021,7343,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2012,135910,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2013,131431,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2014,127780,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2015,84784,p
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2016,105422,ep
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2017,132788,ep
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2018,118417,ep
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2019,111871,ep
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2020,52175,ep
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PL,2021,43385,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2012,9334,
ESTAT:MIGR_IMM1CTZ$DEFAULTVIEW(1.0),29/03/23 15:37:00,A,NAT,REACH,TOTAL,NR,T,PT,2013,12156,
